EntryDateTime,TagTime,EntryDate,NextGateTime,Time_In_Zone,EventType,EmpID,Gate,Area,BusinessSection,Shift,EmployeeDateEvents,ShKey,TransformTimestamp
2021-01-09 18:43:05,2021-01-10 06:53:59,2021-01-09,2021-01-10 18:34:37,,Exit,3432,Perimeter,outside the system,Surface,Night,34322021-01-09 18:43:05,09012021P2,2025-09-11 07:19:38.07883
2021-01-10 18:34:37,2021-01-10 18:34:37,2021-01-10,2021-01-10 19:11:08,0.6086111111111111,Entry,3432,Perimeter,Surface Changehouses,Surface,Night,34322021-01-10 18:34:37,10012021P2,2025-09-11 07:19:38.07883
2021-01-10 18:34:37,2021-01-10 19:11:08,2021-01-10,2021-01-10 20:09:12,0.9677777777777777,Entry,3432,Deployment,Deployment Area,Surface,Night,34322021-01-10 18:34:37,10012021P2,2025-09-11 07:19:38.07883
2021-01-10 18:34:37,2021-01-10 20:09:12,2021-01-10,2021-01-11 05:51:27,9.704166666666667,Entry,3432,Cage,Underground,Underground2,Night,34322021-01-10 18:34:37,10012021P2,2025-09-11 07:19:38.07883
2021-01-10 18:34:37,2021-01-11 05:51:27,2021-01-10,2021-01-11 06:54:53,1.0572222222222223,Entry,3432,Deployment,Deployment Area,Surface,Night,34322021-01-10 18:34:37,10012021P2,2025-09-11 07:19:38.07883
2021-01-10 18:34:37,2021-01-11 06:54:53,2021-01-10,2021-01-11 18:41:08,,Exit,3432,Perimeter,outside the system,Surface,Night,34322021-01-10 18:34:37,10012021P2,2025-09-11 07:19:38.07883
2021-01-11 18:41:08,2021-01-11 18:41:08,2021-01-11,2021-01-11 19:18:10,0.6172222222222222,Entry,3432,Perimeter,Surface Changehouses,Surface,Night,34322021-01-11 18:41:08,11012021P2,2025-09-11 07:19:38.07883
2021-01-11 18:41:08,2021-01-11 19:18:10,2021-01-11,2021-01-11 20:08:50,0.8444444444444444,Entry,3432,Deployment,Deployment Area,Surface,Night,34322021-01-11 18:41:08,11012021P2,2025-09-11 07:19:38.07883
2021-01-11 18:41:08,2021-01-11 20:08:50,2021-01-11,2021-01-12 05:32:53,9.400833333333333,Entry,3432,Cage,Underground,Underground2,Night,34322021-01-11 18:41:08,11012021P2,2025-09-11 07:19:38.07883
2021-01-11 18:41:08,2021-01-12 05:32:53,2021-01-11,2021-01-12 06:57:21,1.4077777777777778,Entry,3432,Deployment,Deployment Area,Surface,Night,34322021-01-11 18:41:08,11012021P2,2025-09-11 07:19:38.07883
2021-01-11 18:41:08,2021-01-12 06:57:21,2021-01-11,2021-01-12 18:52:35,,Exit,3432,Perimeter,outside the system,Surface,Night,34322021-01-11 18:41:08,11012021P2,2025-09-11 07:19:38.07883
2021-01-12 18:52:35,2021-01-12 18:52:35,2021-01-12,2021-01-12 19:15:59,0.39,Entry,3432,Perimeter,Surface Changehouses,Surface,Night,34322021-01-12 18:52:35,12012021P2,2025-09-11 07:19:38.07883
2021-01-12 18:52:35,2021-01-12 19:15:59,2021-01-12,2021-01-12 20:18:10,1.0363888888888888,Entry,3432,Deployment,Deployment Area,Surface,Night,34322021-01-12 18:52:35,12012021P2,2025-09-11 07:19:38.07883
2021-01-12 18:52:35,2021-01-12 20:18:10,2021-01-12,2021-01-13 05:40:38,9.374444444444444,Entry,3432,Cage,Underground,Underground1,Night,34322021-01-12 18:52:35,12012021P2,2025-09-11 07:19:38.07883
2021-01-12 18:52:35,2021-01-13 05:40:38,2021-01-12,2021-01-13 06:55:27,1.2469444444444444,Entry,3432,Deployment,Deployment Area,Surface,Night,34322021-01-12 18:52:35,12012021P2,2025-09-11 07:19:38.07883
2021-01-12 18:52:35,2021-01-13 06:55:27,2021-01-12,2021-01-13 18:51:24,,Exit,3432,Perimeter,outside the system,Surface,Night,34322021-01-12 18:52:35,12012021P2,2025-09-11 07:19:38.07883
2021-01-13 18:51:24,2021-01-13 18:51:24,2021-01-13,2021-01-13 19:15:37,0.4036111111111111,Entry,3432,Perimeter,Surface Changehouses,Surface,Night,34322021-01-13 18:51:24,13012021P2,2025-09-11 07:19:38.07883
2021-01-13 18:51:24,2021-01-13 19:15:37,2021-01-13,2021-01-13 20:20:35,1.0827777777777778,Entry,3432,Deployment,Deployment Area,Surface,Night,34322021-01-13 18:51:24,13012021P2,2025-09-11 07:19:38.07883
2021-01-13 18:51:24,2021-01-13 20:20:35,2021-01-13,2021-01-14 05:41:39,9.351111111111111,Entry,3432,Cage,Underground,Underground2,Night,34322021-01-13 18:51:24,13012021P2,2025-09-11 07:19:38.07883
2021-01-13 18:51:24,2021-01-14 05:41:39,2021-01-13,2021-01-14 06:56:31,1.2477777777777779,Entry,3432,Deployment,Deployment Area,Surface,Night,34322021-01-13 18:51:24,13012021P2,2025-09-11 07:19:38.07883
2021-01-13 18:51:24,2021-01-14 06:56:31,2021-01-13,2021-01-22 06:49:53,,Exit,3432,Perimeter,outside the system,Surface,Night,34322021-01-13 18:51:24,13012021P2,2025-09-11 07:19:38.07883
2021-01-22 06:49:53,2021-01-22 06:49:53,2021-01-22,2021-01-22 07:09:02,0.31916666666666665,Entry,3432,Perimeter,Surface Changehouses,Surface,Day,34322021-01-22 06:49:53,22012021P1,2025-09-11 07:19:38.07883
2021-01-22 06:49:53,2021-01-22 07:09:02,2021-01-22,2021-01-22 08:13:59,1.0825,Entry,3432,Deployment,Deployment Area,Surface,Day,34322021-01-22 06:49:53,22012021P1,2025-09-11 07:19:38.07883
2021-01-22 06:49:53,2021-01-22 08:13:59,2021-01-22,2021-01-22 17:22:19,9.13888888888889,Entry,3432,Cage,Underground,Underground2,Day,34322021-01-22 06:49:53,22012021P1,2025-09-11 07:19:38.07883
2021-01-22 06:49:53,2021-01-22 17:22:19,2021-01-22,2021-01-22 18:55:25,1.5516666666666667,Entry,3432,Deployment,Deployment Area,Surface,Day,34322021-01-22 06:49:53,22012021P1,2025-09-11 07:19:38.07883
2021-01-22 06:49:53,2021-01-22 18:55:25,2021-01-22,2021-01-23 06:43:53,,Exit,3432,Perimeter,outside the system,Surface,Day,34322021-01-22 06:49:53,22012021P1,2025-09-11 07:19:38.07883
2021-01-23 06:43:53,2021-01-23 06:43:53,2021-01-23,2021-01-23 07:11:09,0.45444444444444443,Entry,3432,Perimeter,Surface Changehouses,Surface,Day,34322021-01-23 06:43:53,23012021P1,2025-09-11 07:19:38.07883
2021-01-23 06:43:53,2021-01-23 07:11:09,2021-01-23,2021-01-23 08:12:14,1.0180555555555555,Entry,3432,Deployment,Deployment Area,Surface,Day,34322021-01-23 06:43:53,23012021P1,2025-09-11 07:19:38.07883
2021-01-23 06:43:53,2021-01-23 08:12:14,2021-01-23,2021-01-23 17:43:10,9.515555555555556,Entry,3432,Cage,Underground,Underground2,Day,34322021-01-23 06:43:53,23012021P1,2025-09-11 07:19:38.07883
2021-01-23 06:43:53,2021-01-23 17:43:10,2021-01-23,2021-01-23 18:55:37,1.2075,Entry,3432,Deployment,Deployment Area,Surface,Day,34322021-01-23 06:43:53,23012021P1,2025-09-11 07:19:38.07883
2021-01-23 06:43:53,2021-01-23 18:55:37,2021-01-23,2021-01-24 06:39:40,,Exit,3432,Perimeter,outside the system,Surface,Day,34322021-01-23 06:43:53,23012021P1,2025-09-11 07:19:38.07883
2021-01-24 06:39:40,2021-01-24 06:39:40,2021-01-24,2021-01-24 06:57:36,0.29888888888888887,Entry,3432,Perimeter,Surface Changehouses,Surface,Day,34322021-01-24 06:39:40,24012021P1,2025-09-11 07:19:38.07883
2021-01-24 06:39:40,2021-01-24 06:57:36,2021-01-24,2021-01-24 08:16:29,1.3147222222222221,Entry,3432,Deployment,Deployment Area,Surface,Day,34322021-01-24 06:39:40,24012021P1,2025-09-11 07:19:38.07883
2021-01-24 06:39:40,2021-01-24 08:16:29,2021-01-24,2021-01-24 17:38:01,9.358888888888888,Entry,3432,Cage,Underground,Underground2,Day,34322021-01-24 06:39:40,24012021P1,2025-09-11 07:19:38.07883
2021-01-24 06:39:40,2021-01-24 17:38:01,2021-01-24,2021-01-24 18:54:35,1.2761111111111112,Entry,3432,Deployment,Deployment Area,Surface,Day,34322021-01-24 06:39:40,24012021P1,2025-09-11 07:19:38.07883
2021-01-24 06:39:40,2021-01-24 18:54:35,2021-01-24,2021-01-25 06:33:52,,Exit,3432,Perimeter,outside the system,Surface,Day,34322021-01-24 06:39:40,24012021P1,2025-09-11 07:19:38.07883
2021-01-25 06:33:52,2021-01-25 06:33:52,2021-01-25,2021-01-25 07:09:12,0.5888888888888889,Entry,3432,Perimeter,Surface Changehouses,Surface,Day,34322021-01-25 06:33:52,25012021P1,2025-09-11 07:19:38.07883
2021-01-25 06:33:52,2021-01-25 07:09:12,2021-01-25,2021-01-25 08:10:05,1.0147222222222223,Entry,3432,Deployment,Deployment Area,Surface,Day,34322021-01-25 06:33:52,25012021P1,2025-09-11 07:19:38.07883
2021-01-25 06:33:52,2021-01-25 08:10:05,2021-01-25,2021-01-25 17:49:13,9.652222222222223,Entry,3432,Cage,Underground,Underground1,Day,34322021-01-25 06:33:52,25012021P1,2025-09-11 07:19:38.07883
2021-01-25 06:33:52,2021-01-25 17:49:13,2021-01-25,2021-01-25 18:51:00,1.0297222222222222,Entry,3432,Deployment,Deployment Area,Surface,Day,34322021-01-25 06:33:52,25012021P1,2025-09-11 07:19:38.07883
2021-01-25 06:33:52,2021-01-25 18:51:00,2021-01-25,2021-01-27 06:36:45,,Exit,3432,Perimeter,outside the system,Surface,Day,34322021-01-25 06:33:52,25012021P1,2025-09-11 07:19:38.07883
2021-01-27 06:36:45,2021-01-27 06:36:45,2021-01-27,2021-01-27 07:08:30,0.5291666666666667,Entry,3432,Perimeter,Surface Changehouses,Surface,Day,34322021-01-27 06:36:45,27012021P1,2025-09-11 07:19:38.07883
2021-01-27 06:36:45,2021-01-27 07:08:30,2021-01-27,2021-01-27 08:09:43,1.0202777777777778,Entry,3432,Deployment,Deployment Area,Surface,Day,34322021-01-27 06:36:45,27012021P1,2025-09-11 07:19:38.07883
2021-01-27 06:36:45,2021-01-27 08:09:43,2021-01-27,2021-01-27 17:32:57,9.387222222222222,Entry,3432,Cage,Underground,Underground2,Day,34322021-01-27 06:36:45,27012021P1,2025-09-11 07:19:38.07883
2021-01-27 06:36:45,2021-01-27 17:32:57,2021-01-27,2021-01-27 18:51:55,1.316111111111111,Entry,3432,Deployment,Deployment Area,Surface,Day,34322021-01-27 06:36:45,27012021P1,2025-09-11 07:19:38.07883
2021-01-27 06:36:45,2021-01-27 18:51:55,2021-01-27,2025-09-11 00:00:00,,Exit,3432,Perimeter,outside the system,Surface,Day,34322021-01-27 06:36:45,27012021P1,2025-09-11 07:19:38.07883
2021-01-07 06:38:35,2021-01-07 06:38:35,2021-01-07,2021-01-07 07:14:28,0.5980555555555556,Entry,3434,Perimeter,Surface Changehouses,Surface,Day,34342021-01-07 06:38:35,07012021P1,2025-09-11 07:19:38.07883
2021-01-07 06:38:35,2021-01-07 07:14:28,2021-01-07,2021-01-07 08:25:55,1.1908333333333334,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-07 06:38:35,07012021P1,2025-09-11 07:19:38.07883
2021-01-07 06:38:35,2021-01-07 08:25:55,2021-01-07,2021-01-07 17:49:47,9.397777777777778,Entry,3434,Cage,Underground,Underground2,Day,34342021-01-07 06:38:35,07012021P1,2025-09-11 07:19:38.07883
2021-01-07 06:38:35,2021-01-07 17:49:47,2021-01-07,2021-01-07 18:49:58,1.0030555555555556,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-07 06:38:35,07012021P1,2025-09-11 07:19:38.07883
2021-01-07 06:38:35,2021-01-07 18:49:58,2021-01-07,2021-01-08 06:45:02,,Exit,3434,Perimeter,outside the system,Surface,Day,34342021-01-07 06:38:35,07012021P1,2025-09-11 07:19:38.07883
2021-01-08 06:45:02,2021-01-08 06:45:02,2021-01-08,2021-01-08 07:17:49,0.5463888888888889,Entry,3434,Perimeter,Surface Changehouses,Surface,Day,34342021-01-08 06:45:02,08012021P1,2025-09-11 07:19:38.07883
2021-01-08 06:45:02,2021-01-08 07:17:49,2021-01-08,2021-01-08 08:08:35,0.8461111111111111,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-08 06:45:02,08012021P1,2025-09-11 07:19:38.07883
2021-01-08 06:45:02,2021-01-08 08:08:35,2021-01-08,2021-01-08 17:36:26,9.464166666666667,Entry,3434,Cage,Underground,Underground1,Day,34342021-01-08 06:45:02,08012021P1,2025-09-11 07:19:38.07883
2021-01-08 06:45:02,2021-01-08 17:36:26,2021-01-08,2021-01-08 18:55:11,1.3125,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-08 06:45:02,08012021P1,2025-09-11 07:19:38.07883
2021-01-08 06:45:02,2021-01-08 18:55:11,2021-01-08,2021-01-09 06:40:27,,Exit,3434,Perimeter,outside the system,Surface,Day,34342021-01-08 06:45:02,08012021P1,2025-09-11 07:19:38.07883
2021-01-09 06:40:27,2021-01-09 06:40:27,2021-01-09,2021-01-09 07:16:08,0.5947222222222223,Entry,3434,Perimeter,Surface Changehouses,Surface,Day,34342021-01-09 06:40:27,09012021P1,2025-09-11 07:19:38.07883
2021-01-09 06:40:27,2021-01-09 07:16:08,2021-01-09,2021-01-09 08:12:59,0.9475,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-09 06:40:27,09012021P1,2025-09-11 07:19:38.07883
2021-01-09 06:40:27,2021-01-09 08:12:59,2021-01-09,2021-01-09 17:50:42,9.62861111111111,Entry,3434,Cage,Underground,Underground2,Day,34342021-01-09 06:40:27,09012021P1,2025-09-11 07:19:38.07883
2021-01-09 06:40:27,2021-01-09 17:50:42,2021-01-09,2021-01-09 18:51:23,1.011388888888889,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-09 06:40:27,09012021P1,2025-09-11 07:19:38.07883
2021-01-09 06:40:27,2021-01-09 18:51:23,2021-01-09,2021-01-10 06:41:43,,Exit,3434,Perimeter,outside the system,Surface,Day,34342021-01-09 06:40:27,09012021P1,2025-09-11 07:19:38.07883
2021-01-10 06:41:43,2021-01-10 06:41:43,2021-01-10,2021-01-10 07:06:22,0.41083333333333333,Entry,3434,Perimeter,Surface Changehouses,Surface,Day,34342021-01-10 06:41:43,10012021P1,2025-09-11 07:19:38.07883
2021-01-10 06:41:43,2021-01-10 07:06:22,2021-01-10,2021-01-10 08:20:43,1.2391666666666667,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-10 06:41:43,10012021P1,2025-09-11 07:19:38.07883
2021-01-10 06:41:43,2021-01-10 08:20:43,2021-01-10,2021-01-10 17:32:34,9.1975,Entry,3434,Cage,Underground,Underground2,Day,34342021-01-10 06:41:43,10012021P1,2025-09-11 07:19:38.07883
2021-01-10 06:41:43,2021-01-10 17:32:34,2021-01-10,2021-01-10 18:53:59,1.3569444444444445,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-10 06:41:43,10012021P1,2025-09-11 07:19:38.07883
2021-01-10 06:41:43,2021-01-10 18:53:59,2021-01-10,2021-01-11 06:25:35,,Exit,3434,Perimeter,outside the system,Surface,Day,34342021-01-10 06:41:43,10012021P1,2025-09-11 07:19:38.07883
2021-01-11 06:25:35,2021-01-11 06:25:35,2021-01-11,2021-01-11 07:13:47,0.8033333333333333,Entry,3434,Perimeter,Surface Changehouses,Surface,Day,34342021-01-11 06:25:35,11012021P1,2025-09-11 07:19:38.07883
2021-01-11 06:25:35,2021-01-11 07:13:47,2021-01-11,2021-01-11 08:24:41,1.1816666666666666,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-11 06:25:35,11012021P1,2025-09-11 07:19:38.07883
2021-01-11 06:25:35,2021-01-11 08:24:41,2021-01-11,2021-01-11 17:47:23,9.378333333333334,Entry,3434,Cage,Underground,Underground1,Day,34342021-01-11 06:25:35,11012021P1,2025-09-11 07:19:38.07883
2021-01-11 06:25:35,2021-01-11 17:47:23,2021-01-11,2021-01-11 18:53:23,1.1,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-11 06:25:35,11012021P1,2025-09-11 07:19:38.07883
2021-01-11 06:25:35,2021-01-11 18:53:23,2021-01-11,2021-01-12 06:41:27,,Exit,3434,Perimeter,outside the system,Surface,Day,34342021-01-11 06:25:35,11012021P1,2025-09-11 07:19:38.07883
2021-01-12 06:41:27,2021-01-12 06:41:27,2021-01-12,2021-01-12 07:15:24,0.5658333333333333,Entry,3434,Perimeter,Surface Changehouses,Surface,Day,34342021-01-12 06:41:27,12012021P1,2025-09-11 07:19:38.07883
2021-01-12 06:41:27,2021-01-12 07:15:24,2021-01-12,2021-01-12 08:23:23,1.1330555555555555,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-12 06:41:27,12012021P1,2025-09-11 07:19:38.07883
2021-01-12 06:41:27,2021-01-12 08:23:23,2021-01-12,2021-01-12 17:55:18,9.531944444444445,Entry,3434,Cage,Underground,Underground2,Day,34342021-01-12 06:41:27,12012021P1,2025-09-11 07:19:38.07883
2021-01-12 06:41:27,2021-01-12 17:55:18,2021-01-12,2021-01-12 18:55:19,1.0002777777777778,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-12 06:41:27,12012021P1,2025-09-11 07:19:38.07883
2021-01-12 06:41:27,2021-01-12 18:55:19,2021-01-12,2021-01-13 06:49:47,,Exit,3434,Perimeter,outside the system,Surface,Day,34342021-01-12 06:41:27,12012021P1,2025-09-11 07:19:38.07883
2021-01-13 06:49:47,2021-01-13 06:49:47,2021-01-13,2021-01-13 07:15:34,0.4297222222222222,Entry,3434,Perimeter,Surface Changehouses,Surface,Day,34342021-01-13 06:49:47,13012021P1,2025-09-11 07:19:38.07883
2021-01-13 06:49:47,2021-01-13 07:15:34,2021-01-13,2021-01-13 08:13:22,0.9633333333333334,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-13 06:49:47,13012021P1,2025-09-11 07:19:38.07883
2021-01-13 06:49:47,2021-01-13 08:13:22,2021-01-13,2021-01-13 17:49:56,9.609444444444444,Entry,3434,Cage,Underground,Underground2,Day,34342021-01-13 06:49:47,13012021P1,2025-09-11 07:19:38.07883
2021-01-13 06:49:47,2021-01-13 17:49:56,2021-01-13,2021-01-13 18:54:27,1.0752777777777778,Entry,3434,Deployment,Deployment Area,Surface,Day,34342021-01-13 06:49:47,13012021P1,2025-09-11 07:19:38.07883
2021-01-13 06:49:47,2021-01-13 18:54:27,2021-01-13,2021-01-20 18:42:46,,Exit,3434,Perimeter,outside the system,Surface,Day,34342021-01-13 06:49:47,13012021P1,2025-09-11 07:19:38.07883
2021-01-20 18:42:46,2021-01-20 18:42:46,2021-01-20,2021-01-20 19:10:00,0.4538888888888889,Entry,3434,Perimeter,Surface Changehouses,Surface,Night,34342021-01-20 18:42:46,20012021P2,2025-09-11 07:19:38.07883
2021-01-20 18:42:46,2021-01-20 19:10:00,2021-01-20,2021-01-20 20:16:19,1.1052777777777778,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-20 18:42:46,20012021P2,2025-09-11 07:19:38.07883
2021-01-20 18:42:46,2021-01-20 20:16:19,2021-01-20,2021-01-21 05:42:22,9.434166666666666,Entry,3434,Cage,Underground,Underground2,Night,34342021-01-20 18:42:46,20012021P2,2025-09-11 07:19:38.07883
2021-01-20 18:42:46,2021-01-21 05:42:22,2021-01-20,2021-01-21 06:54:11,1.1969444444444444,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-20 18:42:46,20012021P2,2025-09-11 07:19:38.07883
2021-01-20 18:42:46,2021-01-21 06:54:11,2021-01-20,2021-01-21 18:42:23,,Exit,3434,Perimeter,outside the system,Surface,Night,34342021-01-20 18:42:46,20012021P2,2025-09-11 07:19:38.07883
2021-01-21 18:42:23,2021-01-21 18:42:23,2021-01-21,2021-01-21 19:14:10,0.5297222222222222,Entry,3434,Perimeter,Surface Changehouses,Surface,Night,34342021-01-21 18:42:23,21012021P2,2025-09-11 07:19:38.07883
2021-01-21 18:42:23,2021-01-21 19:14:10,2021-01-21,2021-01-21 20:23:57,1.1630555555555555,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-21 18:42:23,21012021P2,2025-09-11 07:19:38.07883
2021-01-21 18:42:23,2021-01-21 20:23:57,2021-01-21,2021-01-22 05:36:38,9.211388888888889,Entry,3434,Cage,Underground,Underground2,Night,34342021-01-21 18:42:23,21012021P2,2025-09-11 07:19:38.07883
2021-01-21 18:42:23,2021-01-22 05:36:38,2021-01-21,2021-01-22 06:52:23,1.2625,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-21 18:42:23,21012021P2,2025-09-11 07:19:38.07883
2021-01-21 18:42:23,2021-01-22 06:52:23,2021-01-21,2021-01-22 18:56:10,,Exit,3434,Perimeter,outside the system,Surface,Night,34342021-01-21 18:42:23,21012021P2,2025-09-11 07:19:38.07883
2021-01-22 18:56:10,2021-01-22 18:56:10,2021-01-22,2021-01-22 19:11:04,0.24833333333333332,Entry,3434,Perimeter,Surface Changehouses,Surface,Night,34342021-01-22 18:56:10,22012021P2,2025-09-11 07:19:38.07883
2021-01-22 18:56:10,2021-01-22 19:11:04,2021-01-22,2021-01-22 20:19:45,1.1447222222222222,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-22 18:56:10,22012021P2,2025-09-11 07:19:38.07883
2021-01-22 18:56:10,2021-01-22 20:19:45,2021-01-22,2021-01-23 05:50:32,9.513055555555555,Entry,3434,Cage,Underground,Underground1,Night,34342021-01-22 18:56:10,22012021P2,2025-09-11 07:19:38.07883
2021-01-22 18:56:10,2021-01-23 05:50:32,2021-01-22,2021-01-23 06:53:53,1.0558333333333334,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-22 18:56:10,22012021P2,2025-09-11 07:19:38.07883
2021-01-22 18:56:10,2021-01-23 06:53:53,2021-01-22,2021-01-23 18:46:39,,Exit,3434,Perimeter,outside the system,Surface,Night,34342021-01-22 18:56:10,22012021P2,2025-09-11 07:19:38.07883
2021-01-23 18:46:39,2021-01-23 18:46:39,2021-01-23,2021-01-23 19:11:13,0.40944444444444444,Entry,3434,Perimeter,Surface Changehouses,Surface,Night,34342021-01-23 18:46:39,23012021P2,2025-09-11 07:19:38.07883
2021-01-23 18:46:39,2021-01-23 19:11:13,2021-01-23,2021-01-23 20:11:03,0.9972222222222222,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-23 18:46:39,23012021P2,2025-09-11 07:19:38.07883
2021-01-23 18:46:39,2021-01-23 20:11:03,2021-01-23,2021-01-24 05:22:00,9.1825,Entry,3434,Cage,Underground,Underground2,Night,34342021-01-23 18:46:39,23012021P2,2025-09-11 07:19:38.07883
2021-01-23 18:46:39,2021-01-24 05:22:00,2021-01-23,2021-01-24 06:52:23,1.506388888888889,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-23 18:46:39,23012021P2,2025-09-11 07:19:38.07883
2021-01-23 18:46:39,2021-01-24 06:52:23,2021-01-23,2021-01-24 18:40:42,,Exit,3434,Perimeter,outside the system,Surface,Night,34342021-01-23 18:46:39,23012021P2,2025-09-11 07:19:38.07883
2021-01-24 18:40:42,2021-01-24 18:40:42,2021-01-24,2021-01-24 19:13:38,0.5488888888888889,Entry,3434,Perimeter,Surface Changehouses,Surface,Night,34342021-01-24 18:40:42,24012021P2,2025-09-11 07:19:38.07883
2021-01-24 18:40:42,2021-01-24 19:13:38,2021-01-24,2021-01-24 20:09:22,0.9288888888888889,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-24 18:40:42,24012021P2,2025-09-11 07:19:38.07883
2021-01-24 18:40:42,2021-01-24 20:09:22,2021-01-24,2021-01-25 05:35:13,9.430833333333334,Entry,3434,Cage,Underground,Underground2,Night,34342021-01-24 18:40:42,24012021P2,2025-09-11 07:19:38.07883
2021-01-24 18:40:42,2021-01-25 05:35:13,2021-01-24,2021-01-25 06:57:07,1.365,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-24 18:40:42,24012021P2,2025-09-11 07:19:38.07883
2021-01-24 18:40:42,2021-01-25 06:57:07,2021-01-24,2021-01-25 18:33:01,,Exit,3434,Perimeter,outside the system,Surface,Night,34342021-01-24 18:40:42,24012021P2,2025-09-11 07:19:38.07883
2021-01-25 18:33:01,2021-01-25 18:33:01,2021-01-25,2021-01-25 19:09:37,0.61,Entry,3434,Perimeter,Surface Changehouses,Surface,Night,34342021-01-25 18:33:01,25012021P2,2025-09-11 07:19:38.07883
2021-01-25 18:33:01,2021-01-25 19:09:37,2021-01-25,2021-01-25 20:17:08,1.1252777777777778,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-25 18:33:01,25012021P2,2025-09-11 07:19:38.07883
2021-01-25 18:33:01,2021-01-25 20:17:08,2021-01-25,2021-01-26 05:43:02,9.431666666666667,Entry,3434,Cage,Underground,Underground2,Night,34342021-01-25 18:33:01,25012021P2,2025-09-11 07:19:38.07883
2021-01-25 18:33:01,2021-01-26 05:43:02,2021-01-25,2021-01-26 06:55:35,1.2091666666666667,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-25 18:33:01,25012021P2,2025-09-11 07:19:38.07883
2021-01-25 18:33:01,2021-01-26 06:55:35,2021-01-25,2021-01-26 18:45:45,,Exit,3434,Perimeter,outside the system,Surface,Night,34342021-01-25 18:33:01,25012021P2,2025-09-11 07:19:38.07883
2021-01-26 18:45:45,2021-01-26 18:45:45,2021-01-26,2021-01-26 19:17:58,0.5369444444444444,Entry,3434,Perimeter,Surface Changehouses,Surface,Night,34342021-01-26 18:45:45,26012021P2,2025-09-11 07:19:38.07883
2021-01-26 18:45:45,2021-01-26 19:17:58,2021-01-26,2021-01-26 20:19:44,1.0294444444444444,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-26 18:45:45,26012021P2,2025-09-11 07:19:38.07883
2021-01-26 18:45:45,2021-01-26 20:19:44,2021-01-26,2021-01-27 05:43:07,9.389722222222222,Entry,3434,Cage,Underground,Underground1,Night,34342021-01-26 18:45:45,26012021P2,2025-09-11 07:19:38.07883
2021-01-26 18:45:45,2021-01-27 05:43:07,2021-01-26,2021-01-27 06:55:02,1.198611111111111,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-26 18:45:45,26012021P2,2025-09-11 07:19:38.07883
2021-01-26 18:45:45,2021-01-27 06:55:02,2021-01-26,2021-01-27 18:48:48,,Exit,3434,Perimeter,outside the system,Surface,Night,34342021-01-26 18:45:45,26012021P2,2025-09-11 07:19:38.07883
2021-01-27 18:48:48,2021-01-27 18:48:48,2021-01-27,2021-01-27 19:11:22,0.3761111111111111,Entry,3434,Perimeter,Surface Changehouses,Surface,Night,34342021-01-27 18:48:48,27012021P2,2025-09-11 07:19:38.07883
2021-01-27 18:48:48,2021-01-27 19:11:22,2021-01-27,2021-01-27 20:27:59,1.2769444444444444,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-27 18:48:48,27012021P2,2025-09-11 07:19:38.07883
2021-01-27 18:48:48,2021-01-27 20:27:59,2021-01-27,2021-01-28 05:51:10,9.386388888888888,Entry,3434,Cage,Underground,Underground2,Night,34342021-01-27 18:48:48,27012021P2,2025-09-11 07:19:38.07883
2021-01-27 18:48:48,2021-01-28 05:51:10,2021-01-27,2021-01-28 06:56:28,1.0883333333333334,Entry,3434,Deployment,Deployment Area,Surface,Night,34342021-01-27 18:48:48,27012021P2,2025-09-11 07:19:38.07883
2021-01-27 18:48:48,2021-01-28 06:56:28,2021-01-27,2025-09-11 00:00:00,,Exit,3434,Perimeter,outside the system,Surface,Night,34342021-01-27 18:48:48,27012021P2,2025-09-11 07:19:38.07883
